"name","essround","edition","proddate","idno","cntry","dweight","pweight","happy","gndr","agea","hinctnta","prob","stratum","psu"
"ESS11e01",11,"1.0","20.06.2024",59603,"AT",1.0258213,0.33091453,8,2,54,8,0.0006685024,55,68
"ESS11e01",11,"1.0","20.06.2024",59605,"AT",0.6465898,0.33091453,10,2,81,3,0.001060586,37,842
"ESS11e01",11,"1.0","20.06.2024",59634,"AT",2.0775113,0.33091453,8,2,49,6,0.00033008918,33,450
"ESS11e01",11,"1.0","20.06.2024",59646,"AT",1.9338927,0.33091453,8,2,40,8,0.00035460296,61,103
"ESS11e01",11,"1.0","20.06.2024",59656,"AT",1.6104025,0.33091453,8,2,54,77,0.00042583395,85,199
"ESS11e01",11,"1.0","20.06.2024",59701,"AT",1.3706495,0.33091453,8,1,18,88,0.0005003205,3,349
"ESS11e01",11,"1.0","20.06.2024",59727,"AT",1.275407,0.33091453,10,2,38,5,0.00053768256,6,371
"ESS11e01",11,"1.0","20.06.2024",59741,"AT",0.88628465,0.33091453,10,2,65,2,0.00077375147,77,172
"ESS11e01",11,"1.0","20.06.2024",59745,"AT",0.45549968,0.33091453,9,2,54,3,0.0015055203,93,236
"ESS11e01",11,"1.0","20.06.2024",59753,"AT",1.1813571,0.33091453,10,2,56,77,0.00058048835,88,224
"ESS11e01",11,"1.0","20.06.2024",59754,"AT",0.7366085,0.33091453,10,2,48,7,0.0009309749,21,606
"ESS11e01",11,"1.0","20.06.2024",59755,"AT",0.99821126,0.33091453,9,2,68,9,0.0006869929,48,41
"ESS11e01",11,"1.0","20.06.2024",59775,"AT",0.8008581,0.33091453,9,1,61,77,0.0008562866,112,335
"ESS11e01",11,"1.0","20.06.2024",59787,"AT",0.9982112,0.33091453,8,2,57,7,0.00068699295,48,44
"ESS11e01",11,"1.0","20.06.2024",59803,"AT",0.44314238,0.33091453,10,2,58,2,0.0015475028,77,174
"ESS11e01",11,"1.0","20.06.2024",59866,"AT",0.7802966,0.33091453,9,2,77,8,0.00087885046,32,736
"ESS11e01",11,"1.0","20.06.2024",59903,"AT",0.7366085,0.33091453,7,2,42,2,0.0009309749,21,603
"ESS11e01",11,"1.0","20.06.2024",59916,"AT",0.5797645,0.33091453,9,2,72,2,0.001182832,87,209
"ESS11e01",11,"1.0","20.06.2024",59935,"AT",0.43672693,0.33091453,7,2,20,1,0.0015702354,100,271
"ESS11e01",11,"1.0","20.06.2024",59959,"AT",0.7417395,0.33091453,4,1,61,3,0.00092453486,29,696
"ESS11e01",11,"1.0","20.06.2024",59969,"AT",0.39120933,0.33091453,6,2,29,2,0.0017529337,45,32
"ESS11e01",11,"1.0","20.06.2024",59994,"AT",0.32879528,0.33091453,7,1,58,3,0.002085687,68,124
"ESS11e01",11,"1.0","20.06.2024",59999,"AT",3.4625192,0.33091453,9,1,31,10,0.0001980535,33,454
"ESS11e01",11,"1.0","20.06.2024",60000,"AT",0.535149,0.33091453,6,2,84,2,0.0012814451,56,76
"ESS11e01",11,"1.0","20.06.2024",60008,"AT",0.52560955,0.33091453,9,1,77,1,0.0013047024,72,157
"ESS11e01",11,"1.0","20.06.2024",60017,"AT",1.7392935,0.33091453,9,1,39,77,0.00039427736,87,212
"ESS11e01",11,"1.0","20.06.2024",60030,"AT",2.0805652,0.33091453,9,1,38,77,0.0003296047,35,776
"ESS11e01",11,"1.0","20.06.2024",60036,"AT",0.919781,0.33091453,10,1,57,3,0.00074557314,67,120
"ESS11e01",11,"1.0","20.06.2024",60043,"AT",1.1851145,0.33091453,7,2,71,3,0.0005786479,107,316
"ESS11e01",11,"1.0","20.06.2024",60050,"AT",0.46410987,0.33091453,7,2,77,2,0.00147759,18,417
"ESS11e01",11,"1.0","20.06.2024",60058,"AT",1.275407,0.33091453,10,2,44,6,0.00053768256,6,371
"ESS11e01",11,"1.0","20.06.2024",60062,"AT",0.86565006,0.33091453,10,2,52,5,0.0007921955,99,267
"ESS11e01",11,"1.0","20.06.2024",60071,"AT",0.43240285,0.33091453,8,2,52,77,0.0015859379,97,253
"ESS11e01",11,"1.0","20.06.2024",60076,"AT",0.7417395,0.33091453,7,2,35,3,0.00092453486,29,691
"ESS11e01",11,"1.0","20.06.2024",60133,"AT",0.7189094,0.33091453,9,2,58,6,0.00095389504,25,441
"ESS11e01",11,"1.0","20.06.2024",60135,"AT",0.5486541,0.33091453,2,2,55,4,0.0012499023,51,54
"ESS11e01",11,"1.0","20.06.2024",60139,"AT",0.44314238,0.33091453,7,2,57,2,0.0015475028,77,174
"ESS11e01",11,"1.0","20.06.2024",60148,"AT",1.685608,0.33091453,10,2,34,8,0.00040683482,4,356
"ESS11e01",11,"1.0","20.06.2024",60156,"AT",1.5605932,0.33091453,10,1,25,10,0.00043942523,32,737
"ESS11e01",11,"1.0","20.06.2024",60160,"AT",1.4280057,0.33091453,10,2,51,4,0.00048022502,27,644
"ESS11e01",11,"1.0","20.06.2024",60166,"AT",0.45549968,0.33091453,8,1,46,4,0.0015055203,93,236
"ESS11e01",11,"1.0","20.06.2024",60175,"AT",0.68042654,0.33091453,9,2,57,4,0.0010078443,2,576
"ESS11e01",11,"1.0","20.06.2024",60208,"AT",0.53681755,0.33091453,7,1,28,77,0.001277462,59,93
"ESS11e01",11,"1.0","20.06.2024",60216,"AT",1.5606704,0.33091453,3,2,61,7,0.00043940352,63,498
"ESS11e01",11,"1.0","20.06.2024",60217,"AT",0.7417395,0.33091453,6,2,40,9,0.00092453486,29,680
"ESS11e01",11,"1.0","20.06.2024",60239,"AT",0.9750993,0.33091453,6,1,82,88,0.00070327614,23,429
"ESS11e01",11,"1.0","20.06.2024",60268,"AT",0.8567193,0.33091453,6,2,77,77,0.0008004536,47,36
"ESS11e01",11,"1.0","20.06.2024",60269,"AT",0.5560615,0.33091453,5,2,58,1,0.0012332522,101,288
"ESS11e01",11,"1.0","20.06.2024",60311,"AT",1.4547198,0.33091453,8,1,19,88,0.00047140627,113,340
"ESS11e01",11,"1.0","20.06.2024",60364,"AT",1.4462273,0.33091453,8,2,39,5,0.00047417445,41,15
"ESS11e01",11,"1.0","20.06.2024",60375,"AT",0.9332868,0.33091453,9,1,76,6,0.0007347838,71,154
"ESS11e01",11,"1.0","20.06.2024",60381,"AT",0.8389371,0.33091453,8,2,68,6,0.0008174201,76,167
"ESS11e01",11,"1.0","20.06.2024",60383,"AT",0.43860325,0.33091453,6,2,82,77,0.001563518,96,249
"ESS11e01",11,"1.0","20.06.2024",60384,"AT",0.40260062,0.33091453,6,2,47,77,0.0017033358,85,199
"ESS11e01",11,"1.0","20.06.2024",60385,"AT",0.436727,0.33091453,8,2,28,5,0.0015702351,100,273
"ESS11e01",11,"1.0","20.06.2024",60387,"AT",1.1547288,0.33091453,8,1,61,8,0.0005938746,102,303
"ESS11e01",11,"1.0","20.06.2024",60391,"AT",3.9031973,0.33091453,5,2,43,2,0.0001756929,54,497
"ESS11e01",11,"1.0","20.06.2024",60403,"AT",1.0973083,0.33091453,8,2,66,7,0.00062495115,51,51
"ESS11e01",11,"1.0","20.06.2024",60414,"AT",1.1479118,0.33091453,7,2,72,5,0.00059740135,43,26
"ESS11e01",11,"1.0","20.06.2024",60436,"AT",0.87345386,0.33091453,9,2,72,8,0.0007851177,100,270
"ESS11e01",11,"1.0","20.06.2024",60448,"AT",0.8700288,0.33091453,6,2,23,1,0.00078820845,103,305
"ESS11e01",11,"1.0","20.06.2024",60462,"AT",1.112123,0.33091453,7,1,37,3,0.0006166261,101,288
"ESS11e01",11,"1.0","20.06.2024",60464,"AT",1.070298,0.33091453,10,2,73,6,0.0006407226,56,76
"ESS11e01",11,"1.0","20.06.2024",60476,"AT",0.9669464,0.33091453,9,1,62,7,0.00070920587,61,105
"ESS11e01",11,"1.0","20.06.2024",60494,"AT",1.7016948,0.33091453,7,2,51,77,0.00040298884,11,393
"ESS11e01",11,"1.0","20.06.2024",60504,"AT",0.5368175,0.33091453,6,2,51,77,0.0012774621,59,95
"ESS11e01",11,"1.0","20.06.2024",60560,"AT",0.43282506,0.33091453,10,1,57,8,0.0015843908,99,261
"ESS11e01",11,"1.0","20.06.2024",60564,"AT",0.6494272,0.33091453,8,2,62,8,0.0010559523,10,384
"ESS11e01",11,"1.0","20.06.2024",60567,"AT",0.8656501,0.33091453,8,2,49,6,0.0007921954,99,259
"ESS11e01",11,"1.0","20.06.2024",60589,"AT",2.774087,0.33091453,6,2,46,4,0.0002472035,35,781
"ESS11e01",11,"1.0","20.06.2024",60596,"AT",1.7458982,0.33091453,10,2,51,7,0.00039278582,105,313
"ESS11e01",11,"1.0","20.06.2024",60598,"AT",0.96694636,0.33091453,7,1,71,6,0.0007092059,61,104
"ESS11e01",11,"1.0","20.06.2024",60618,"AT",0.6465898,0.33091453,8,2,74,6,0.001060586,37,828
"ESS11e01",11,"1.0","20.06.2024",60628,"AT",0.45688316,0.33091453,8,2,47,8,0.0015009616,3,350
"ESS11e01",11,"1.0","20.06.2024",60631,"AT",1.3608531,0.33091453,9,1,16,3,0.0005039222,2,559
"ESS11e01",11,"1.0","20.06.2024",60634,"AT",0.49060702,0.33091453,7,1,81,4,0.0013977869,92,234
"ESS11e01",11,"1.0","20.06.2024",60670,"AT",0.69352174,0.33091453,5,1,34,5,0.000988814,35,755
"ESS11e01",11,"1.0","20.06.2024",60685,"AT",1.0702981,0.33091453,7,1,68,5,0.00064072246,56,75
"ESS11e01",11,"1.0","20.06.2024",60688,"AT",1.0828215,0.33091453,7,2,79,8,0.0006333122,53,60
"ESS11e01",11,"1.0","20.06.2024",60709,"AT",0.43672693,0.33091453,7,1,26,3,0.0015702354,100,270
"ESS11e01",11,"1.0","20.06.2024",60726,"AT",0.6098981,0.33091453,8,2,21,1,0.0011243912,69,132
"ESS11e01",11,"1.0","20.06.2024",60728,"AT",1.2988544,0.33091453,9,2,65,9,0.00052797614,10,386
"ESS11e01",11,"1.0","20.06.2024",60788,"AT",0.7417395,0.33091453,10,2,29,2,0.00092453486,29,697
"ESS11e01",11,"1.0","20.06.2024",60833,"AT",1.2988542,0.33091453,10,2,62,9,0.00052797614,10,385
"ESS11e01",11,"1.0","20.06.2024",60845,"AT",1.5012661,0.33091453,10,2,63,4,0.00045679047,31,720
"ESS11e01",11,"1.0","20.06.2024",60859,"AT",0.6465898,0.33091453,8,2,73,3,0.001060586,37,841
"ESS11e01",11,"1.0","20.06.2024",60864,"AT",0.46410987,0.33091453,9,2,25,2,0.00147759,18,416
"ESS11e01",11,"1.0","20.06.2024",60873,"AT",0.7593551,0.33091453,9,2,80,4,0.00090308744,95,529
"ESS11e01",11,"1.0","20.06.2024",60883,"AT",0.4073112,0.33091453,7,1,53,3,0.0016836366,38,7
"ESS11e01",11,"1.0","20.06.2024",60901,"AT",2.161271,0.33091453,6,1,35,2,0.00031729662,58,81
"ESS11e01",11,"1.0","20.06.2024",60916,"AT",1.0974226,0.33091453,9,2,83,2,0.0006248861,42,22
"ESS11e01",11,"1.0","20.06.2024",60917,"AT",0.581818,0.33091453,7,1,49,8,0.0011786573,5,360
"ESS11e01",11,"1.0","20.06.2024",60946,"AT",0.54569674,0.33091453,7,2,48,5,0.001256676,61,99
"ESS11e01",11,"1.0","20.06.2024",60956,"AT",0.9658987,0.33091453,8,2,58,3,0.00070997514,17,409
"ESS11e01",11,"1.0","20.06.2024",60971,"AT",1.6681843,0.33091453,8,2,42,5,0.0004110841,101,279
"ESS11e01",11,"1.0","20.06.2024",60987,"AT",0.4598905,0.33091453,10,1,84,6,0.0014911463,67,120
"ESS11e01",11,"1.0","20.06.2024",60995,"AT",1.0736351,0.33091453,8,1,77,6,0.000638731,59,91
"ESS11e01",11,"1.0","20.06.2024",61004,"AT",0.94756085,0.33091453,8,2,46,88,0.00072371506,24,436
"ESS11e01",11,"1.0","20.06.2024",61011,"AT",1.6778741,0.33091453,10,2,45,8,0.00040871007,76,170
"ESS11e01",11,"1.0","20.06.2024",61014,"AT",0.9750993,0.33091453,9,1,58,77,0.00070327614,23,427
"ESS11e01",11,"1.0","20.06.2024",61015,"AT",1.2197962,0.33091453,9,2,29,8,0.0005621956,69,128
"ESS11e01",11,"1.0","20.06.2024",61052,"AT",1.0806355,0.33091453,8,2,65,6,0.00063459325,58,85
"ESS11e01",11,"1.0","20.06.2024",61059,"AT",0.41018692,0.33091453,9,2,24,3,0.0016718331,79,184
"ESS11e01",11,"1.0","20.06.2024",61060,"AT",0.45549968,0.33091453,7,1,53,4,0.0015055203,93,236
"ESS11e01",11,"1.0","20.06.2024",61079,"AT",1.8296943,0.33091453,9,2,37,5,0.00037479706,69,146
"ESS11e01",11,"1.0","20.06.2024",61095,"AT",0.43501446,0.33091453,7,1,51,3,0.0015764167,103,304
"ESS11e01",11,"1.0","20.06.2024",61122,"AT",0.78757143,0.33091453,9,2,54,4,0.0008707325,88,224
"ESS11e01",11,"1.0","20.06.2024",61138,"AT",0.41601872,0.33091453,7,2,63,3,0.0016483971,94,240
"ESS11e01",11,"1.0","20.06.2024",61141,"AT",0.69250387,0.33091453,7,2,33,2,0.0009902675,33,452
"ESS11e01",11,"1.0","20.06.2024",61165,"AT",1.0973082,0.33091453,8,1,66,9,0.00062495115,51,53
"ESS11e01",11,"1.0","20.06.2024",61252,"AT",0.80085814,0.33091453,8,2,21,88,0.00085628656,112,336
"ESS11e01",11,"1.0","20.06.2024",61276,"AT",1.3078378,0.33091453,8,2,36,88,0.00052434945,109,324
"ESS11e01",11,"1.0","20.06.2024",61291,"AT",0.53681755,0.33091453,9,2,35,3,0.001277462,59,91
"ESS11e01",11,"1.0","20.06.2024",61302,"AT",0.53681755,0.33091453,7,2,66,3,0.001277462,59,93
"ESS11e01",11,"1.0","20.06.2024",61311,"AT",0.340339,0.33091453,7,2,87,8,0.002014944,11,393
"ESS11e01",11,"1.0","20.06.2024",61321,"AT",1.0736351,0.33091453,8,1,76,7,0.000638731,59,92
"ESS11e01",11,"1.0","20.06.2024",61327,"AT",0.9109995,0.33091453,9,2,82,77,0.0007527601,93,237
"ESS11e01",11,"1.0","20.06.2024",61334,"AT",1.0968796,0.33091453,7,2,33,6,0.0006251954,46,35
"ESS11e01",11,"1.0","20.06.2024",61354,"AT",1.1535695,0.33091453,8,1,61,6,0.0005944714,50,50
"ESS11e01",11,"1.0","20.06.2024",61360,"AT",1.0974226,0.33091453,9,2,82,2,0.0006248861,42,25
"ESS11e01",11,"1.0","20.06.2024",61379,"AT",1.2197961,0.33091453,10,2,27,88,0.00056219567,69,140
"ESS11e01",11,"1.0","20.06.2024",61384,"AT",0.41601872,0.33091453,7,2,69,77,0.0016483971,94,246
"ESS11e01",11,"1.0","20.06.2024",61411,"AT",0.94756085,0.33091453,8,1,67,88,0.00072371506,24,435
"ESS11e01",11,"1.0","20.06.2024",61416,"AT",0.60989815,0.33091453,8,1,67,2,0.0011243911,69,131
"ESS11e01",11,"1.0","20.06.2024",61423,"AT",0.6465898,0.33091453,8,2,63,6,0.001060586,37,840
"ESS11e01",11,"1.0","20.06.2024",61433,"AT",0.43282506,0.33091453,7,2,44,9,0.0015843908,99,259
"ESS11e01",11,"1.0","20.06.2024",61447,"AT",1.159529,0.33091453,9,2,51,8,0.000591416,87,211
"ESS11e01",11,"1.0","20.06.2024",61455,"AT",1.9396263,0.33091453,7,1,47,77,0.00035355473,113,339
"ESS11e01",11,"1.0","20.06.2024",61482,"AT",1.9964225,0.33091453,9,2,41,9,0.00034349645,48,41
"ESS11e01",11,"1.0","20.06.2024",61492,"AT",1.073635,0.33091453,8,2,49,7,0.00063873106,59,95
"ESS11e01",11,"1.0","20.06.2024",61497,"AT",0.8656501,0.33091453,7,2,23,10,0.0007921954,99,259
"ESS11e01",11,"1.0","20.06.2024",61503,"AT",0.7798974,0.33091453,7,2,43,2,0.00087930035,44,482
"ESS11e01",11,"1.0","20.06.2024",61510,"AT",0.6098981,0.33091453,7,2,78,77,0.0011243912,69,143
"ESS11e01",11,"1.0","20.06.2024",61530,"AT",0.4073112,0.33091453,6,1,29,2,0.0016836366,38,7
"ESS11e01",11,"1.0","20.06.2024",61541,"AT",0.9099708,0.33091453,7,1,69,6,0.00075361104,62,106
"ESS11e01",11,"1.0","20.06.2024",61556,"AT",1.159529,0.33091453,8,2,46,7,0.000591416,87,208
"ESS11e01",11,"1.0","20.06.2024",61577,"AT",0.88628465,0.33091453,8,2,54,4,0.00077375147,77,172
"ESS11e01",11,"1.0","20.06.2024",61578,"AT",0.94841164,0.33091453,10,2,81,88,0.0007230658,39,10
"ESS11e01",11,"1.0","20.06.2024",61579,"AT",0.87189186,0.33091453,9,1,35,8,0.00078652427,109,328
"ESS11e01",11,"1.0","20.06.2024",61608,"AT",2.2098255,0.33091453,9,2,67,10,0.00031032498,21,608
"ESS11e01",11,"1.0","20.06.2024",61612,"AT",0.43672693,0.33091453,6,2,58,1,0.0015702354,100,269
"ESS11e01",11,"1.0","20.06.2024",61616,"AT",1.275407,0.33091453,9,1,42,8,0.00053768256,6,371
"ESS11e01",11,"1.0","20.06.2024",61634,"AT",1.7392935,0.33091453,8,1,33,3,0.00039427736,87,215
"ESS11e01",11,"1.0","20.06.2024",61638,"AT",0.43594596,0.33091453,6,2,45,3,0.0015730483,109,323
"ESS11e01",11,"1.0","20.06.2024",61647,"AT",1.0968796,0.33091453,7,2,52,8,0.0006251954,46,35
"ESS11e01",11,"1.0","20.06.2024",61649,"AT",0.9982112,0.33091453,8,2,84,4,0.00068699295,48,45
"ESS11e01",11,"1.0","20.06.2024",61652,"AT",1.928303,0.33091453,8,2,41,8,0.00035563085,41,19
"ESS11e01",11,"1.0","20.06.2024",61659,"AT",0.51291066,0.33091453,7,1,73,3,0.0013370048,55,64
"ESS11e01",11,"1.0","20.06.2024",61667,"AT",0.919781,0.33091453,3,1,23,3,0.00074557314,67,123
"ESS11e01",11,"1.0","20.06.2024",61679,"AT",0.51291066,0.33091453,6,1,32,3,0.0013370048,55,63
"ESS11e01",11,"1.0","20.06.2024",61682,"AT",0.32879528,0.33091453,7,2,55,2,0.002085687,68,124
"ESS11e01",11,"1.0","20.06.2024",61693,"AT",0.41601872,0.33091453,5,1,41,5,0.0016483971,94,240
"ESS11e01",11,"1.0","20.06.2024",61695,"AT",0.37374142,0.33091453,9,2,73,77,0.0018348624,13,395
"ESS11e01",11,"1.0","20.06.2024",61696,"AT",1.2197963,0.33091453,9,1,29,8,0.00056219555,69,130
"ESS11e01",11,"1.0","20.06.2024",61697,"AT",1.6209534,0.33091453,8,1,16,88,0.00042306219,58,85
"ESS11e01",11,"1.0","20.06.2024",61715,"AT",0.41018692,0.33091453,9,1,25,1,0.0016718331,79,181
"ESS11e01",11,"1.0","20.06.2024",61726,"AT",0.65483123,0.33091453,8,2,90,3,0.0010472379,36,817
"ESS11e01",11,"1.0","20.06.2024",61727,"AT",0.68042654,0.33091453,8,2,81,2,0.0010078443,2,560
"ESS11e01",11,"1.0","20.06.2024",61745,"AT",1.3796715,0.33091453,8,1,49,7,0.0004970488,67,118
"ESS11e01",11,"1.0","20.06.2024",61746,"AT",0.43954623,0.33091453,7,2,78,1,0.0015601637,15,401
"ESS11e01",11,"1.0","20.06.2024",61760,"AT",1.0974226,0.33091453,10,2,15,88,0.0006248861,42,22
"ESS11e01",11,"1.0","20.06.2024",61819,"AT",0.98635733,0.33091453,7,2,76,77,0.0006952491,57,80
"ESS11e01",11,"1.0","20.06.2024",61820,"AT",2.5863593,0.33091453,10,1,78,9,0.0002651465,37,826
"ESS11e01",11,"1.0","20.06.2024",61824,"AT",0.7438183,0.33091453,9,2,73,3,0.0009219511,30,707
"ESS11e01",11,"1.0","20.06.2024",61832,"AT",1.5597948,0.33091453,8,2,34,8,0.00043965018,44,476
"ESS11e01",11,"1.0","20.06.2024",61833,"AT",1.163636,0.33091453,7,1,48,4,0.00058932864,5,363
"ESS11e01",11,"1.0","20.06.2024",61842,"AT",0.784857,0.33091453,1,1,58,77,0.000873744,104,311
"ESS11e01",11,"1.0","20.06.2024",61847,"AT",0.48347318,0.33091453,8,2,51,3,0.0014184118,61,100
"ESS11e01",11,"1.0","20.06.2024",61850,"AT",0.9641515,0.33091453,8,1,67,6,0.0007112617,41,19
"ESS11e01",11,"1.0","20.06.2024",61929,"AT",0.9522596,0.33091453,8,1,64,6,0.00072014396,114,343
"ESS11e01",11,"1.0","20.06.2024",61945,"AT",1.3096625,0.33091453,10,1,65,6,0.00052361895,36,802
"ESS11e01",11,"1.0","20.06.2024",61947,"AT",0.9408683,0.33091453,8,2,71,8,0.000728863,70,153
"ESS11e01",11,"1.0","20.06.2024",61957,"AT",0.90939933,0.33091453,8,1,79,8,0.0007540846,83,198
"ESS11e01",11,"1.0","20.06.2024",61959,"AT",0.6494272,0.33091453,8,2,85,3,0.0010559523,10,384
"ESS11e01",11,"1.0","20.06.2024",61979,"AT",1.0736351,0.33091453,8,2,27,6,0.000638731,59,93
"ESS11e01",11,"1.0","20.06.2024",61997,"AT",0.8293745,0.33091453,4,2,55,88,0.00082684495,20,422
"ESS11e01",11,"1.0","20.06.2024",61998,"AT",0.7272529,0.33091453,5,2,18,6,0.0009429513,81,192
"ESS11e01",11,"1.0","20.06.2024",62006,"AT",0.41018692,0.33091453,8,1,46,3,0.0016718331,79,184
"ESS11e01",11,"1.0","20.06.2024",62009,"AT",0.5560615,0.33091453,5,2,67,1,0.0012332522,101,288
"ESS11e01",11,"1.0","20.06.2024",62026,"AT",0.8293745,0.33091453,9,1,54,77,0.00082684495,20,423
"ESS11e01",11,"1.0","20.06.2024",62027,"AT",1.3101809,0.33091453,10,2,39,5,0.0005234117,100,273
"ESS11e01",11,"1.0","20.06.2024",62043,"AT",1.6793709,0.33091453,10,2,53,77,0.0004083458,80,189
"ESS11e01",11,"1.0","20.06.2024",62081,"AT",0.9698133,0.33091453,9,2,19,5,0.0007071094,113,337
"ESS11e01",11,"1.0","20.06.2024",62110,"AT",3.1213408,0.33091453,9,1,53,5,0.00021970176,63,502
"ESS11e01",11,"1.0","20.06.2024",62128,"AT",0.87345386,0.33091453,6,2,24,6,0.0007851177,100,269
"ESS11e01",11,"1.0","20.06.2024",62137,"AT",1.2480563,0.33091453,9,1,28,77,0.00054946565,94,246
"ESS11e01",11,"1.0","20.06.2024",62142,"AT",0.8146224,0.33091453,7,1,68,4,0.0008418183,38,7
"ESS11e01",11,"1.0","20.06.2024",62151,"AT",0.426831,0.33091453,8,1,33,3,0.0016066408,90,227
"ESS11e01",11,"1.0","20.06.2024",62158,"AT",0.41984272,0.33091453,8,2,55,77,0.0016333832,80,190
"ESS11e01",11,"1.0","20.06.2024",62159,"AT",0.71400285,0.33091453,10,2,63,2,0.00096045004,27,650
"ESS11e01",11,"1.0","20.06.2024",62218,"AT",0.48294935,0.33091453,8,2,68,3,0.0014199503,17,409
"ESS11e01",11,"1.0","20.06.2024",62219,"AT",0.4328124,0.33091453,6,2,64,2,0.0015844372,16,404
"ESS11e01",11,"1.0","20.06.2024",62225,"AT",0.44314238,0.33091453,8,1,71,3,0.0015475028,77,175
"ESS11e01",11,"1.0","20.06.2024",62252,"AT",1.0381324,0.33091453,8,1,69,2,0.00066057476,64,111
"ESS11e01",11,"1.0","20.06.2024",62256,"AT",0.7438183,0.33091453,10,2,75,3,0.0009219511,30,704
"ESS11e01",11,"1.0","20.06.2024",62257,"AT",2.1405962,0.33091453,8,1,53,10,0.00032036123,56,73
"ESS11e01",11,"1.0","20.06.2024",62272,"AT",0.49469304,0.33091453,9,1,49,3,0.0013862415,82,194
"ESS11e01",11,"1.0","20.06.2024",62287,"AT",1.5792289,0.33091453,7,1,43,6,0.0004342398,78,179
"ESS11e01",11,"1.0","20.06.2024",62288,"AT",0.5560615,0.33091453,7,2,86,2,0.0012332522,101,287
"ESS11e01",11,"1.0","20.06.2024",62298,"AT",0.93086755,0.33091453,8,2,62,5,0.0007366935,40,13
"ESS11e01",11,"1.0","20.06.2024",62308,"AT",0.7698192,0.33091453,9,1,69,77,0.00089081185,102,298
"ESS11e01",11,"1.0","20.06.2024",62316,"AT",1.7979591,0.33091453,6,2,58,7,0.0003814125,106,539
"ESS11e01",11,"1.0","20.06.2024",62320,"AT",0.46543378,0.33091453,9,2,79,6,0.001473387,40,13
"ESS11e01",11,"1.0","20.06.2024",62329,"AT",0.6996222,0.33091453,6,2,68,2,0.000980192,34,738
"ESS11e01",11,"1.0","20.06.2024",62343,"AT",0.83968544,0.33091453,8,1,77,2,0.0008166916,80,186
"ESS11e01",11,"1.0","20.06.2024",62348,"AT",0.9137663,0.33091453,6,2,36,77,0.0007504808,3,353
"ESS11e01",11,"1.0","20.06.2024",62363,"AT",0.47378042,0.33091453,7,1,62,4,0.0014474301,24,437
"ESS11e01",11,"1.0","20.06.2024",62424,"AT",0.8700289,0.33091453,7,1,78,4,0.00078820833,103,306
"ESS11e01",11,"1.0","20.06.2024",62466,"AT",1.8817364,0.33091453,8,1,17,7,0.00036443153,70,152
"ESS11e01",11,"1.0","20.06.2024",62471,"AT",0.94841164,0.33091453,10,2,29,10,0.0007230658,39,10
"ESS11e01",11,"1.0","20.06.2024",62499,"AT",0.98638576,0.33091453,8,1,49,8,0.00069522904,68,125
"ESS11e01",11,"1.0","20.06.2024",62506,"AT",0.9332868,0.33091453,10,2,68,7,0.0007347838,71,154
"ESS11e01",11,"1.0","20.06.2024",62507,"AT",1.159529,0.33091453,8,2,54,8,0.000591416,87,213
"ESS11e01",11,"1.0","20.06.2024",62541,"AT",1.9644935,0.33091453,8,2,58,9,0.00034907932,36,797
"ESS11e01",11,"1.0","20.06.2024",62559,"AT",0.69352174,0.33091453,9,2,58,4,0.000988814,35,774
"ESS11e01",11,"1.0","20.06.2024",62576,"AT",0.49630266,0.33091453,9,2,51,5,0.0013817456,7,374
"ESS11e01",11,"1.0","20.06.2024",62587,"AT",1.0702981,0.33091453,7,1,78,7,0.00064072246,56,72
"ESS11e01",11,"1.0","20.06.2024",62595,"AT",0.872949,0.33091453,9,1,56,77,0.0007855717,105,314
"ESS11e01",11,"1.0","20.06.2024",62638,"AT",0.82740283,0.33091453,8,1,53,9,0.00082881516,108,320
"ESS11e01",11,"1.0","20.06.2024",62669,"AT",0.41946852,0.33091453,9,2,78,6,0.0016348403,76,170
"ESS11e01",11,"1.0","20.06.2024",62678,"AT",0.4666434,0.33091453,9,2,57,1,0.0014695677,71,154
"ESS11e01",11,"1.0","20.06.2024",62680,"AT",0.7366085,0.33091453,7,2,25,2,0.0009309749,21,598
"ESS11e01",11,"1.0","20.06.2024",62681,"AT",0.43282506,0.33091453,8,1,54,4,0.0015843908,99,266
"ESS11e01",11,"1.0","20.06.2024",62688,"AT",0.842804,0.33091453,9,1,60,6,0.00081366964,4,356
"ESS11e01",11,"1.0","20.06.2024",62691,"AT",1.021017,0.33091453,8,2,58,88,0.0006716481,11,393
"ESS11e01",11,"1.0","20.06.2024",62703,"AT",1.2197962,0.33091453,8,2,45,3,0.0005621956,69,129
"ESS11e01",11,"1.0","20.06.2024",62714,"AT",1.448848,0.33091453,10,1,59,7,0.00047331676,17,414
"ESS11e01",11,"1.0","20.06.2024",62716,"AT",0.65053284,0.33091453,9,2,87,4,0.0010541574,54,490
"ESS11e01",11,"1.0","20.06.2024",62742,"AT",0.44314238,0.33091453,8,1,74,2,0.0015475028,77,173
"ESS11e01",11,"1.0","20.06.2024",62747,"AT",1.5571986,0.33091453,7,2,66,77,0.00044038313,64,112
"ESS11e01",11,"1.0","20.06.2024",62751,"AT",0.9698133,0.33091453,8,2,51,6,0.0007071094,113,337
"ESS11e01",11,"1.0","20.06.2024",62762,"AT",1.2931796,0.33091453,6,2,45,5,0.000530293,37,832
"ESS11e01",11,"1.0","20.06.2024",62788,"AT",0.4598905,0.33091453,9,1,42,2,0.0014911463,67,122
